task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
367	28/761b13	8eb718ad-97b1-4504-9218-4620010fad30	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.45.fa)	COMPLETED	0	2021-07-30 00:04:14.113	1h 9m 35s	3m 4s	527.9%	6 GB	54 GB	3.2 GB	2.6 GB
360	57/6efd3f	5a3d0b9d-0b03-4598-a371-0afbffa815fb	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.39.fa)	COMPLETED	0	2021-07-30 00:04:13.921	1h 9m 44s	3m 20s	528.7%	6.2 GB	30.1 GB	3.7 GB	2.7 GB
370	54/8a770b	1e100a2e-9385-409f-9734-7102545ea69f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.48.fa)	COMPLETED	0	2021-07-30 00:04:14.193	1h 9m 44s	1m 20s	410.2%	3.4 GB	52.4 GB	1.8 GB	1.7 GB
368	85/bebb11	46fa1379-7fe8-4cf8-8c73-fa7c9a33770f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.46.fa)	COMPLETED	0	2021-07-30 00:04:14.126	1h 9m 54s	1m 54s	370.8%	2.9 GB	14.3 GB	2.2 GB	2.1 GB
372	c8/631a49	b22f0354-a5db-40e0-b28f-3530a5ee9dcd	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.6.fa)	COMPLETED	0	2021-07-30 00:04:14.331	1h 9m 54s	1m 35s	449.9%	2.9 GB	23.3 GB	1.8 GB	1.7 GB
369	50/fd91e3	8d5dc680-f9ef-4d2b-b003-dc5bf609f824	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.47.fa)	COMPLETED	0	2021-07-30 00:04:14.176	1h 10m 4s	2m 13s	471.8%	3.5 GB	25.4 GB	2.3 GB	2.4 GB
364	6c/405356	a6effd38-0295-486b-98a6-974f925f6341	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.42.fa)	COMPLETED	0	2021-07-30 00:04:14.059	1h 10m 24s	2m 56s	539.9%	4.4 GB	25.5 GB	3.2 GB	2.6 GB
373	fb/35fb0b	703d722f-60a6-492f-b3a1-6d7cf320e384	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.7.fa)	COMPLETED	0	2021-07-30 00:04:14.272	1h 10m 24s	2m	499.3%	3.5 GB	43.4 GB	2.5 GB	2.4 GB
375	10/2f7788	79af854c-9b6e-4ef0-b476-82935b50cee5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.9.fa)	COMPLETED	0	2021-07-30 00:04:14.317	1h 10m 43s	2m 22s	504.6%	3.6 GB	25.4 GB	2.6 GB	2.4 GB
374	18/cbabf0	a03ea022-90a0-4d4b-a3ee-7fdd304db2ed	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.8.fa)	COMPLETED	0	2021-07-30 00:04:14.369	1h 11m 3s	2m 17s	474.1%	3 GB	14.5 GB	2.6 GB	2.3 GB
371	49/806b72	6cc79a76-9e28-4d95-b1e0-7f6e299062de	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.5.fa)	COMPLETED	0	2021-07-30 00:04:14.220	1h 11m 34s	3m 36s	555.2%	7.6 GB	57.1 GB	4 GB	2.9 GB
377	8e/63eced	94f1b6f7-1537-4f77-975a-c158473fbe60	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.1.fa)	COMPLETED	0	2021-07-30 00:04:52.383	1h 12m 15s	1m 50s	341.9%	3.5 GB	25.4 GB	2.3 GB	2.1 GB
358	98/2d8906	48bcacf3-1036-4a14-b1a7-bbd3158a9237	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.37.fa)	COMPLETED	0	2021-07-30 00:04:13.845	1h 13m 4s	6m 50s	698.3%	4.3 GB	25.9 GB	3.7 GB	3.5 GB
384	6e/972b3f	15f1a0f4-fd87-4013-a205-d16a833a5bb1	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.14.fa)	COMPLETED	0	2021-07-30 00:04:52.490	1h 12m 45s	1m 26s	460.5%	3.5 GB	16.4 GB	1.7 GB	1.6 GB
382	16/4e893a	6dc8a37e-d335-4d09-ae38-3efafcb1fa00	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.12.fa)	COMPLETED	0	2021-07-30 00:04:52.460	1h 13m 55s	2m 5s	494.4%	2.9 GB	50.5 GB	2.6 GB	2.4 GB
376	75/b7835f	6e5658fe-4f8e-4e08-870f-6bebf5667902	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.10.fa)	COMPLETED	0	2021-07-30 00:04:52.410	1h 14m 25s	3m 34s	581.1%	3.8 GB	43.5 GB	4.1 GB	3 GB
386	c5/32725e	e65a57de-1be4-4e2e-b89f-92eb9012383e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.16.fa)	COMPLETED	0	2021-07-30 00:04:52.615	1h 14m 35s	1m 35s	484.2%	3.4 GB	52.4 GB	2.2 GB	1.9 GB
381	4b/8c872f	d646ea28-285d-40ea-973c-a238e17b59d4	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.11.fa)	COMPLETED	0	2021-07-30 00:04:52.280	1h 14m 55s	4m 5s	570.3%	7.7 GB	28.2 GB	4 GB	2.9 GB
389	b8/78ec9f	36d60b76-e214-46c4-b27f-4e41123cf08d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.19.fa)	COMPLETED	0	2021-07-30 00:04:52.694	1h 15m 5s	1m 37s	376.6%	2.9 GB	23.3 GB	2.1 GB	2 GB
388	76/91712d	16471de0-d2b2-4f77-ae63-ed52a6039297	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.18.fa)	COMPLETED	0	2021-07-30 00:04:52.591	1h 15m 15s	2m 16s	476.3%	3.5 GB	29.5 GB	2.5 GB	2.4 GB
379	82/34ab7d	713fdfb8-f580-4f35-8091-80363a01e2fc	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (SPAdesHybrid-CAPES_S21)	COMPLETED	0	2021-07-30 00:04:53.188	1h 15m 35s	2s	157.7%	70.5 MB	2.2 GB	69.4 MB	4.9 KB
356	6d/adfac7	5c9ae5c8-8031-4561-81d8-0a4d06f2ba82	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.34.fa)	COMPLETED	0	2021-07-30 00:04:13.783	1h 16m 34s	10m 21s	170.4%	5.1 GB	25.5 GB	3.2 GB	2.6 GB
385	7d/cb96e1	cc38dd1e-4a94-486b-8475-869d79348770	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.15.fa)	COMPLETED	0	2021-07-30 00:04:52.542	1h 16m 15s	3m 19s	558.3%	7.3 GB	54.4 GB	3.9 GB	2.9 GB
390	1b/9d0caf	56d00e96-76c2-4c63-a216-fdc310cc8b9b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.2.fa)	COMPLETED	0	2021-07-30 00:04:52.696	1h 16m 25s	3m 10s	556.7%	3.8 GB	25.6 GB	2.9 GB	2.7 GB
383	58/57754e	cd6f21f6-54e9-4c87-81fd-35d9c4908611	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.13.fa)	COMPLETED	0	2021-07-30 00:04:52.569	1h 16m 35s	3m 43s	552.8%	3.7 GB	16.5 GB	2.6 GB	2.6 GB
391	bb/4b8bd6	fe333d91-5633-472d-84c8-2d80335e379a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.20.fa)	COMPLETED	0	2021-07-30 00:04:52.779	1h 16m 36s	2m 23s	531.8%	3.5 GB	52.4 GB	2.6 GB	2.5 GB
392	99/760f90	4c9102f1-29fc-4a9c-a2f1-cc95c17d0dfb	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.21.fa)	COMPLETED	0	2021-07-30 00:04:52.922	1h 16m 45s	1m 46s	371.3%	3.3 GB	23.6 GB	2.2 GB	2.1 GB
387	7a/109268	6dbfcd46-ca68-4142-9fe4-852d90f54585	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.17.fa)	COMPLETED	0	2021-07-30 00:04:52.640	1h 17m 35s	4m 15s	581.0%	3.8 GB	16.6 GB	2.9 GB	2.8 GB
396	67/a6063e	5a415092-19b1-4e62-b408-e13371b116a3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.25.fa)	COMPLETED	0	2021-07-30 00:04:52.995	1h 17m 45s	1m 43s	364.4%	3 GB	24.4 GB	2.3 GB	2.1 GB
397	04/4a4211	b5517992-3ab5-4968-abec-cc768d1498ab	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.26.fa)	COMPLETED	0	2021-07-30 00:04:53.037	1h 17m 46s	1m 43s	356.0%	2.9 GB	23.3 GB	2.2 GB	2.1 GB
400	cf/eebefc	31283a51-4a6e-4278-8c78-16c89dd9bc42	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.29.fa)	COMPLETED	0	2021-07-30 00:04:53.257	1h 18m 15s	1m 24s	444.8%	3 GB	23.3 GB	2 GB	1.9 GB
393	46/ebc1da	1f657789-956e-445b-8ab6-814853ade700	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.22.fa)	COMPLETED	0	2021-07-30 00:04:52.911	1h 18m 25s	3m 33s	580.6%	5.8 GB	48.1 GB	3.8 GB	3 GB
395	c1/209f75	7e65a4f3-c237-4922-b216-d4a9d438d2e6	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.24.fa)	COMPLETED	0	2021-07-30 00:04:52.952	1h 18m 35s	3m 16s	546.3%	7.1 GB	27.9 GB	3.5 GB	2.7 GB
401	58/70be4b	56a5e414-17cd-4ecb-96fe-c5fc7b1acaf0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.3.fa)	COMPLETED	0	2021-07-30 00:04:53.194	1h 18m 44s	1m 27s	461.9%	3.2 GB	23.6 GB	1.8 GB	1.7 GB
394	31/203f46	038e0aed-43da-4194-b9b6-554dc8a3f1b7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.23.fa)	COMPLETED	0	2021-07-30 00:04:52.966	1h 19m 5s	3m 41s	606.2%	3.8 GB	52.6 GB	3.1 GB	2.8 GB
405	b2/b6c4ff	e400f5a4-7c98-40da-96e1-816b73e285e7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.33.fa)	COMPLETED	0	2021-07-30 00:04:53.357	1h 19m 14s	1m 47s	386.0%	2.9 GB	50.3 GB	2.1 GB	2 GB
380	8f/01e76c	005a9a0e-59f2-41b0-93ca-bc368e8558b7	NFCORE_MAG:MAG:QUAST_BINS (SPAdesHybrid-CAPES_S21)	COMPLETED	0	2021-07-30 00:04:53.232	1h 19m 24s	2m 55s	153.2%	230.4 MB	1.9 GB	4.8 GB	220.3 MB
402	b3/1bccd7	e589277f-234a-46a3-b19e-5a59f5fecf2a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.30.fa)	COMPLETED	0	2021-07-30 00:04:53.276	1h 19m 34s	2m 7s	490.0%	2.9 GB	56.5 GB	2.5 GB	2.3 GB
398	91/13d652	3a6c27bc-78b5-4527-afb3-c203deb5d69d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.27.fa)	COMPLETED	0	2021-07-30 00:04:53.107	1h 19m 36s	2m 9s	486.4%	3.5 GB	30 GB	2.5 GB	2.4 GB
404	a1/07101c	28f972f5-3f23-4e9d-a634-ab1cb7f7c37f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.32.fa)	COMPLETED	0	2021-07-30 00:04:53.324	1h 19m 56s	2m 41s	512.8%	3.5 GB	16.5 GB	2.5 GB	2.4 GB
403	10/6c3c5a	7d53e909-a567-45bf-be9e-221c2c6f5659	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.31.fa)	COMPLETED	0	2021-07-30 00:04:53.326	1h 20m 6s	1m 34s	361.3%	2.9 GB	23.3 GB	2.1 GB	2 GB
406	c3/2a4304	691c48f7-8e2d-48d6-a38c-56be17bf27c6	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.34.fa)	COMPLETED	0	2021-07-30 00:04:53.381	1h 20m 26s	2m 33s	497.3%	3.5 GB	16.4 GB	2.5 GB	2.4 GB
408	86/46ae30	935c4fc4-9461-4505-9698-277e68ee994e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.36.fa)	COMPLETED	0	2021-07-30 00:04:53.436	1h 21m 16s	2m 24s	491.1%	6.3 GB	44.4 GB	3.3 GB	2.6 GB
411	bf/86fd4d	04c58778-dfdc-47fb-9210-cd89def7ad8e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.39.fa)	COMPLETED	0	2021-07-30 00:04:53.553	1h 21m 16s	1m 44s	388.4%	3.4 GB	25.4 GB	2.1 GB	2 GB
412	6b/39ec36	fdd3a8cc-8cbe-4d74-9ccd-1518b3c24433	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.4.fa)	COMPLETED	0	2021-07-30 00:04:53.577	1h 22m 36s	2m 41s	547.1%	3.6 GB	25.5 GB	2.9 GB	2.5 GB
414	e6/2f7087	7ece94ae-137d-4489-a04b-a80e343e1287	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.6.fa)	COMPLETED	0	2021-07-30 00:04:53.659	1h 22m 45s	2m 25s	513.9%	3.5 GB	52.4 GB	2.5 GB	2.4 GB
417	6f/662277	ce3efd17-e484-4934-bffd-54eff0827488	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.9.fa)	COMPLETED	0	2021-07-30 00:04:53.771	1h 22m 55s	1m 53s	373.1%	2.9 GB	14.3 GB	2.2 GB	2.1 GB
413	ae/6fbaa7	2ce7040c-ebb8-4bda-b46d-05c424d4cd8e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.5.fa)	COMPLETED	0	2021-07-30 00:04:53.617	1h 23m 25s	3m 37s	585.0%	3.7 GB	52.5 GB	3 GB	2.7 GB
422	14/fd7939	156431b4-d7d9-4568-87cd-bbd73f6e103a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.10.fa)	COMPLETED	0	2021-07-30 00:05:42.514	1h 22m 38s	3m 2s	523.7%	3.6 GB	16.4 GB	2.8 GB	2.5 GB
415	6b/878ecc	66169205-8355-41ac-b89b-81a4610b3dc4	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.7.fa)	COMPLETED	0	2021-07-30 00:04:53.702	1h 23m 35s	3m 12s	552.8%	10.4 GB	30.7 GB	3.4 GB	2.7 GB
423	fc/42cff0	c1452608-484a-4d05-b0cf-184c18812bfb	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.11.fa)	COMPLETED	0	2021-07-30 00:05:42.576	1h 22m 56s	1m 53s	507.4%	3.5 GB	25.4 GB	1.9 GB	1.8 GB
416	b9/432b37	21553d4a-eee0-468f-9545-0f1e3e6be183	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.8.fa)	COMPLETED	0	2021-07-30 00:04:53.697	1h 23m 55s	4m 7s	597.2%	8.4 GB	57.1 GB	3.5 GB	2.8 GB
407	47/772910	6926b5b4-8280-4ce1-98f9-692835d92348	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.35.fa)	COMPLETED	0	2021-07-30 00:04:53.412	1h 24m 6s	5m 31s	211.3%	3.5 GB	25.4 GB	2.2 GB	1.9 GB
421	b1/4a2d41	f1ee6eed-491f-4538-934d-1d0847a15a3f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.1.fa)	COMPLETED	0	2021-07-30 00:05:42.465	1h 23m 18s	3m 8s	523.0%	4.5 GB	25.4 GB	3.1 GB	2.6 GB
426	f0/6c7e31	a17c10fa-1a3f-48ab-9d71-6280ab1b1adc	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.14.fa)	COMPLETED	0	2021-07-30 00:05:42.625	1h 23m 18s	2m 10s	461.7%	3.4 GB	25.4 GB	2.3 GB	2.3 GB
409	d9/1281ea	0765be7d-a243-42b4-b915-eacd26f4e2c8	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.37.fa)	COMPLETED	0	2021-07-30 00:04:53.527	1h 24m 36s	5m 32s	607.1%	4 GB	25.7 GB	5 GB	3.4 GB
428	56/e1cba1	945e8432-54f5-4dac-85df-e0f767758b04	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.16.fa)	COMPLETED	0	2021-07-30 00:05:42.694	1h 23m 47s	2m 42s	526.5%	7.6 GB	47.3 GB	3.3 GB	2.6 GB
425	c8/ee4def	2418d447-5413-4061-a92b-65174764d6a1	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.13.fa)	COMPLETED	0	2021-07-30 00:05:42.671	1h 24m 6s	1m 28s	444.5%	3.3 GB	14.6 GB	1.8 GB	1.7 GB
424	d2/e1a360	7108794b-0ede-4d86-90f6-6042a27cdf44	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.12.fa)	COMPLETED	0	2021-07-30 00:05:42.585	1h 24m 57s	2m 50s	532.0%	6.1 GB	26.2 GB	3.2 GB	2.6 GB
420	20/c9a8e1	14007569-92e0-4ddd-abb1-231ce96a7455	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (SPAdes-CAPES_S11)	COMPLETED	0	2021-07-30 00:05:43.345	1h 25m 6s	2s	137.1%	129.2 MB	2.2 GB	80 MB	5 KB
410	f6/37b8a6	034fbc3e-7e5b-4163-a926-ac541cafc8a6	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.38.fa)	COMPLETED	0	2021-07-30 00:04:53.539	1h 26m 16s	5m 8s	583.7%	7.4 GB	30.1 GB	4.2 GB	3 GB
429	d7/45a064	5e1439f2-5107-4e03-bc91-0df250b20ca0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.17.fa)	COMPLETED	0	2021-07-30 00:05:42.816	1h 25m 27s	2m 50s	543.3%	4.3 GB	52.5 GB	3.3 GB	2.6 GB
430	ce/4c1958	18c6e98d-6427-45da-a1a9-a6df927c460c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.18.fa)	COMPLETED	0	2021-07-30 00:05:42.846	1h 25m 28s	2m 14s	516.0%	3.5 GB	52.4 GB	2.6 GB	2.4 GB
432	fd/29639b	9b5832ec-db6e-449c-8882-a386a762759e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.2.fa)	COMPLETED	0	2021-07-30 00:05:42.936	1h 25m 36s	1m 46s	355.9%	3.4 GB	25.4 GB	2.3 GB	2.1 GB
435	9d/6071b1	f8f8b099-2f63-4d69-b9cd-089673c836e0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.22.fa)	COMPLETED	0	2021-07-30 00:05:43.004	1h 25m 46s	2m 12s	498.9%	3.5 GB	52.4 GB	2.4 GB	2.4 GB
431	55/fb2b0f	a06f0330-2f34-47ec-a6e3-f3d6404df944	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.19.fa)	COMPLETED	0	2021-07-30 00:05:42.834	1h 25m 56s	2m 17s	474.0%	3.5 GB	16.4 GB	2.4 GB	2.3 GB
443	9a/0ec7a6	d8d6f071-beb4-4f7c-bb40-b12908cdebd5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.3.fa)	COMPLETED	0	2021-07-30 00:05:43.297	1h 26m 26s	1m 53s	460.1%	3.1 GB	42.4 GB	2.4 GB	2.3 GB
427	3a/4cfcb4	a1e70b84-b33d-4995-9f26-4267fb3362d3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.15.fa)	COMPLETED	0	2021-07-30 00:05:42.701	1h 26m 36s	3m 20s	533.0%	5.4 GB	52.9 GB	3.2 GB	2.6 GB
440	be/08ca3a	d4f1b377-3653-4d17-b529-d230afc35a7e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.27.fa)	COMPLETED	0	2021-07-30 00:05:43.253	1h 26m 37s	2m 1s	485.5%	3.5 GB	43.4 GB	2.7 GB	2.4 GB
438	2e/ff6e10	8b5d5311-5326-4a70-9015-0cae7863e771	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.25.fa)	COMPLETED	0	2021-07-30 00:05:43.152	1h 26m 46s	2m 9s	522.1%	3.6 GB	16.5 GB	2 GB	1.9 GB
441	eb/fee9c5	5a8fdf15-856b-4ed1-b39c-c49e36c29ca2	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.28.fa)	COMPLETED	0	2021-07-30 00:05:43.286	1h 26m 47s	3m 12s	554.9%	5.4 GB	25.6 GB	3.3 GB	2.7 GB
433	95/62b26e	f39dc33e-adf8-414a-be14-e5f1984c35b5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.20.fa)	COMPLETED	0	2021-07-30 00:05:42.866	1h 26m 56s	3m 39s	562.8%	5.3 GB	52.6 GB	3.4 GB	2.7 GB
446	6a/fc2697	a250c3bf-fbcc-46cd-8959-7d41047fe179	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.32.fa)	COMPLETED	0	2021-07-30 00:05:43.483	1h 27m 46s	1m 31s	453.4%	3.5 GB	25.4 GB	1.8 GB	1.7 GB
447	f6/27c88c	32228af9-c602-400d-9df7-91ac06c0edc3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.33.fa)	COMPLETED	0	2021-07-30 00:05:43.481	1h 28m 6s	1m 30s	443.8%	3.3 GB	16.2 GB	1.8 GB	1.7 GB
436	e2/eb1e00	d8ee3bbc-3c02-4135-8dee-680ddf7003c6	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.23.fa)	COMPLETED	0	2021-07-30 00:05:43.113	1h 28m 26s	4m 14s	585.4%	7 GB	28.7 GB	4.2 GB	3 GB
437	e0/0321c5	d4b71413-7f3d-4261-80bc-ba6415a92df9	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.24.fa)	COMPLETED	0	2021-07-30 00:05:43.105	1h 28m 46s	4m 59s	568.1%	7.1 GB	30.1 GB	4 GB	3 GB
439	d5/940b56	03fd399a-5044-405f-9d19-a72ac0e90bea	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.26.fa)	COMPLETED	0	2021-07-30 00:05:43.209	1h 28m 47s	3m 7s	550.9%	3.8 GB	25.5 GB	2.7 GB	2.7 GB
448	58/da50d8	c1c35b09-028c-48f2-ab56-37ad5b5e8554	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.34.fa)	COMPLETED	0	2021-07-30 00:05:43.509	1h 28m 56s	2m 42s	506.3%	4.2 GB	52.4 GB	3.1 GB	2.5 GB
450	61/121876	67715d98-87a2-4c96-9aad-65a155e22a42	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.36.fa)	COMPLETED	0	2021-07-30 00:05:43.633	1h 28m 56s	1m 39s	339.8%	3.1 GB	23.6 GB	2.2 GB	2.1 GB
445	2c/15a9f3	7643c287-2bb4-4867-857f-93e3f79e388e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.31.fa)	COMPLETED	0	2021-07-30 00:05:43.372	1h 29m 6s	3m	526.4%	4 GB	29.6 GB	2.8 GB	2.5 GB
449	79/fb83e7	e9f5be41-c238-44fe-b226-3b824cef9dc2	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.35.fa)	COMPLETED	0	2021-07-30 00:05:43.506	1h 29m 6s	2m 28s	499.3%	3.5 GB	52.4 GB	2.6 GB	2.4 GB
452	a5/4cef16	9dd5ef51-4ce5-49e5-b788-9e575ed0915d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.38.fa)	COMPLETED	0	2021-07-30 00:05:43.692	1h 29m 45s	2m 39s	525.8%	3.5 GB	52.4 GB	2.4 GB	2.4 GB
457	3f/33c571	c22ff612-80ce-4683-ae53-c45235d49455	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.42.fa)	COMPLETED	0	2021-07-30 00:05:43.761	1h 29m 46s	1m 58s	370.4%	3.4 GB	52.4 GB	2.2 GB	2.1 GB
444	9c/7a5263	47921b9c-af3b-479d-92da-fbbf8b6d795b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.30.fa)	COMPLETED	0	2021-07-30 00:05:43.442	1h 29m 56s	3m 47s	581.2%	6.1 GB	53.9 GB	4 GB	2.9 GB
455	a2/77deaa	1bf1198c-d8e0-4dae-b940-bd0fbe9f6933	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.40.fa)	COMPLETED	0	2021-07-30 00:05:43.753	1h 30m 25s	2m 50s	514.4%	3.6 GB	20.6 GB	2.4 GB	2.5 GB
451	5f/5bddf8	cfb16538-4276-4768-9494-b9beba0c37b4	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.37.fa)	COMPLETED	0	2021-07-30 00:05:43.585	1h 30m 35s	3m 54s	593.4%	5.6 GB	53.7 GB	3.6 GB	2.8 GB
434	a3/0fca9b	5dbed295-99ad-4c0b-8dfa-02f91f8ac8f5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.21.fa)	COMPLETED	0	2021-07-30 00:05:42.965	1h 30m 56s	7m 15s	653.4%	4.3 GB	30.4 GB	3.9 GB	3.5 GB
